[Lenovo System Update build: 2021-03-31 2.0.0.1]	28/07/2021 00:45:50

Info	2021-07-28 , 12:47:07.636
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:07.636
	at Tvsu.ConnectionSettings.ConnectionSettings.GetConnectionForURL(String url)
	Message: Connection settings bean found for download.lenovo.com

Info	2021-07-28 , 12:47:07.636
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Https unique identifier: User-Agent,TVSUWeb/2

Info	2021-07-28 , 12:47:07.636
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Uri to download-> https://download.lenovo.com/consumer/mobiles/3bs301afflcq6jc0_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:07.721
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Local path set to: C:/ProgramData/Lenovo/ImController/SystemPluginData/LenovoSystemUpdatePlugin/session/Repository/3bs301afflcq6jc0_s360_14itl//3bs301afflcq6jc0_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:07.721
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: The folder structure for the current download is: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs301afflcq6jc0_s360_14itl

Info	2021-07-28 , 12:47:07.721
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Download for: https://download.lenovo.com/consumer/mobiles/3bs301afflcq6jc0_s360_14itl_2_.xml finished with status code: 206

Info	2021-07-28 , 12:47:07.721
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:07.721
	at Tvsu.ConnectionSettings.ConnectionSettings.GetConnectionForURL(String url)
	Message: Connection settings bean found for download.lenovo.com

Info	2021-07-28 , 12:47:07.721
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Https unique identifier: User-Agent,TVSUWeb/2

Info	2021-07-28 , 12:47:07.721
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Uri to download-> https://download.lenovo.com/consumer/mobiles/3bs301afk38j9jc0_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:07.795
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Local path set to: C:/ProgramData/Lenovo/ImController/SystemPluginData/LenovoSystemUpdatePlugin/session/Repository/3bs301afk38j9jc0_s360_14itl//3bs301afk38j9jc0_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:07.795
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: The folder structure for the current download is: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs301afk38j9jc0_s360_14itl

Info	2021-07-28 , 12:47:07.795
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Download for: https://download.lenovo.com/consumer/mobiles/3bs301afk38j9jc0_s360_14itl_2_.xml finished with status code: 206

Info	2021-07-28 , 12:47:07.795
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:07.811
	at Tvsu.ConnectionSettings.ConnectionSettings.GetConnectionForURL(String url)
	Message: Connection settings bean found for download.lenovo.com

Info	2021-07-28 , 12:47:07.811
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Https unique identifier: User-Agent,TVSUWeb/2

Info	2021-07-28 , 12:47:07.811
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Uri to download-> https://download.lenovo.com/consumer/mobiles/3bs3010fx4hsgjc0_g_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:07.888
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Local path set to: C:/ProgramData/Lenovo/ImController/SystemPluginData/LenovoSystemUpdatePlugin/session/Repository/3bs3010fx4hsgjc0_g_s360_14itl//3bs3010fx4hsgjc0_g_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:07.888
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: The folder structure for the current download is: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs3010fx4hsgjc0_g_s360_14itl

Info	2021-07-28 , 12:47:07.888
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Download for: https://download.lenovo.com/consumer/mobiles/3bs3010fx4hsgjc0_g_s360_14itl_2_.xml finished with status code: 206

Info	2021-07-28 , 12:47:07.888
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:07.888
	at Tvsu.ConnectionSettings.ConnectionSettings.GetConnectionForURL(String url)
	Message: Connection settings bean found for download.lenovo.com

Info	2021-07-28 , 12:47:07.888
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Https unique identifier: User-Agent,TVSUWeb/2

Info	2021-07-28 , 12:47:07.888
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Uri to download-> https://download.lenovo.com/consumer/mobiles/3bs3010fx4hsgjc0_r_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.000
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Local path set to: C:/ProgramData/Lenovo/ImController/SystemPluginData/LenovoSystemUpdatePlugin/session/Repository/3bs3010fx4hsgjc0_r_s360_14itl//3bs3010fx4hsgjc0_r_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.000
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: The folder structure for the current download is: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs3010fx4hsgjc0_r_s360_14itl

Info	2021-07-28 , 12:47:08.000
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Download for: https://download.lenovo.com/consumer/mobiles/3bs3010fx4hsgjc0_r_s360_14itl_2_.xml finished with status code: 206

Info	2021-07-28 , 12:47:08.000
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:08.000
	at Tvsu.ConnectionSettings.ConnectionSettings.GetConnectionForURL(String url)
	Message: Connection settings bean found for download.lenovo.com

Info	2021-07-28 , 12:47:08.000
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Https unique identifier: User-Agent,TVSUWeb/2

Info	2021-07-28 , 12:47:08.000
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Uri to download-> https://download.lenovo.com/consumer/mobiles/3bs3010f23hbljc0_e_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.088
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Local path set to: C:/ProgramData/Lenovo/ImController/SystemPluginData/LenovoSystemUpdatePlugin/session/Repository/3bs3010f23hbljc0_e_s360_14itl//3bs3010f23hbljc0_e_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.088
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: The folder structure for the current download is: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs3010f23hbljc0_e_s360_14itl

Info	2021-07-28 , 12:47:08.088
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Download for: https://download.lenovo.com/consumer/mobiles/3bs3010f23hbljc0_e_s360_14itl_2_.xml finished with status code: 206

Info	2021-07-28 , 12:47:08.088
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:08.088
	at Tvsu.ConnectionSettings.ConnectionSettings.GetConnectionForURL(String url)
	Message: Connection settings bean found for download.lenovo.com

Info	2021-07-28 , 12:47:08.088
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Https unique identifier: User-Agent,TVSUWeb/2

Info	2021-07-28 , 12:47:08.088
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Uri to download-> https://download.lenovo.com/consumer/mobiles/3bs3010f23hbljc0_g_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.172
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Local path set to: C:/ProgramData/Lenovo/ImController/SystemPluginData/LenovoSystemUpdatePlugin/session/Repository/3bs3010f23hbljc0_g_s360_14itl//3bs3010f23hbljc0_g_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.172
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: The folder structure for the current download is: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs3010f23hbljc0_g_s360_14itl

Info	2021-07-28 , 12:47:08.172
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Download for: https://download.lenovo.com/consumer/mobiles/3bs3010f23hbljc0_g_s360_14itl_2_.xml finished with status code: 206

Info	2021-07-28 , 12:47:08.172
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:08.172
	at Tvsu.ConnectionSettings.ConnectionSettings.GetConnectionForURL(String url)
	Message: Connection settings bean found for download.lenovo.com

Info	2021-07-28 , 12:47:08.172
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Https unique identifier: User-Agent,TVSUWeb/2

Info	2021-07-28 , 12:47:08.172
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Uri to download-> https://download.lenovo.com/consumer/mobiles/3bsv010fr11rbjc0_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.252
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Local path set to: C:/ProgramData/Lenovo/ImController/SystemPluginData/LenovoSystemUpdatePlugin/session/Repository/3bsv010fr11rbjc0_s360_14itl//3bsv010fr11rbjc0_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.252
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: The folder structure for the current download is: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bsv010fr11rbjc0_s360_14itl

Info	2021-07-28 , 12:47:08.252
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Download for: https://download.lenovo.com/consumer/mobiles/3bsv010fr11rbjc0_s360_14itl_2_.xml finished with status code: 206

Info	2021-07-28 , 12:47:08.252
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:08.252
	at Tvsu.ConnectionSettings.ConnectionSettings.GetConnectionForURL(String url)
	Message: Connection settings bean found for download.lenovo.com

Info	2021-07-28 , 12:47:08.252
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Https unique identifier: User-Agent,TVSUWeb/2

Info	2021-07-28 , 12:47:08.252
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Uri to download-> https://download.lenovo.com/consumer/mobiles/3bs301afzca38jc0_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.342
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Local path set to: C:/ProgramData/Lenovo/ImController/SystemPluginData/LenovoSystemUpdatePlugin/session/Repository/3bs301afzca38jc0_s360_14itl//3bs301afzca38jc0_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.342
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: The folder structure for the current download is: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs301afzca38jc0_s360_14itl

Info	2021-07-28 , 12:47:08.342
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Download for: https://download.lenovo.com/consumer/mobiles/3bs301afzca38jc0_s360_14itl_2_.xml finished with status code: 206

Info	2021-07-28 , 12:47:08.342
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:08.342
	at Tvsu.ConnectionSettings.ConnectionSettings.GetConnectionForURL(String url)
	Message: Connection settings bean found for download.lenovo.com

Info	2021-07-28 , 12:47:08.342
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Https unique identifier: User-Agent,TVSUWeb/2

Info	2021-07-28 , 12:47:08.342
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Uri to download-> https://download.lenovo.com/consumer/mobiles/3bs3010fld8jcjc0_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.438
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Local path set to: C:/ProgramData/Lenovo/ImController/SystemPluginData/LenovoSystemUpdatePlugin/session/Repository/3bs3010fld8jcjc0_s360_14itl//3bs3010fld8jcjc0_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.438
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: The folder structure for the current download is: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs3010fld8jcjc0_s360_14itl

Info	2021-07-28 , 12:47:08.438
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Download for: https://download.lenovo.com/consumer/mobiles/3bs3010fld8jcjc0_s360_14itl_2_.xml finished with status code: 206

Info	2021-07-28 , 12:47:08.438
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:08.438
	at Tvsu.ConnectionSettings.ConnectionSettings.GetConnectionForURL(String url)
	Message: Connection settings bean found for download.lenovo.com

Info	2021-07-28 , 12:47:08.438
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Https unique identifier: User-Agent,TVSUWeb/2

Info	2021-07-28 , 12:47:08.438
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Uri to download-> https://download.lenovo.com/consumer/mobiles/3bs3010fclb1ejc0_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.520
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Local path set to: C:/ProgramData/Lenovo/ImController/SystemPluginData/LenovoSystemUpdatePlugin/session/Repository/3bs3010fclb1ejc0_s360_14itl//3bs3010fclb1ejc0_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.520
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: The folder structure for the current download is: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs3010fclb1ejc0_s360_14itl

Info	2021-07-28 , 12:47:08.520
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Download for: https://download.lenovo.com/consumer/mobiles/3bs3010fclb1ejc0_s360_14itl_2_.xml finished with status code: 206

Info	2021-07-28 , 12:47:08.520
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:08.520
	at Tvsu.ConnectionSettings.ConnectionSettings.GetConnectionForURL(String url)
	Message: Connection settings bean found for download.lenovo.com

Info	2021-07-28 , 12:47:08.520
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Https unique identifier: User-Agent,TVSUWeb/2

Info	2021-07-28 , 12:47:08.520
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Uri to download-> https://download.lenovo.com/consumer/mobiles/3bs301afkas67jc0_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.621
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Local path set to: C:/ProgramData/Lenovo/ImController/SystemPluginData/LenovoSystemUpdatePlugin/session/Repository/3bs301afkas67jc0_s360_14itl//3bs301afkas67jc0_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.621
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: The folder structure for the current download is: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs301afkas67jc0_s360_14itl

Info	2021-07-28 , 12:47:08.621
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Download for: https://download.lenovo.com/consumer/mobiles/3bs301afkas67jc0_s360_14itl_2_.xml finished with status code: 206

Info	2021-07-28 , 12:47:08.621
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:08.621
	at Tvsu.ConnectionSettings.ConnectionSettings.GetConnectionForURL(String url)
	Message: Connection settings bean found for download.lenovo.com

Info	2021-07-28 , 12:47:08.621
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Https unique identifier: User-Agent,TVSUWeb/2

Info	2021-07-28 , 12:47:08.621
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Uri to download-> https://download.lenovo.com/consumer/mobiles/3bs301afejzaajc0_v14_itl_82ka_2_.xml

Info	2021-07-28 , 12:47:08.700
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Local path set to: C:/ProgramData/Lenovo/ImController/SystemPluginData/LenovoSystemUpdatePlugin/session/Repository/3bs301afejzaajc0_v14_itl_82ka//3bs301afejzaajc0_v14_itl_82ka_2_.xml

Info	2021-07-28 , 12:47:08.700
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: The folder structure for the current download is: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs301afejzaajc0_v14_itl_82ka

Info	2021-07-28 , 12:47:08.700
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Download for: https://download.lenovo.com/consumer/mobiles/3bs301afejzaajc0_v14_itl_82ka_2_.xml finished with status code: 206

Info	2021-07-28 , 12:47:08.700
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:08.700
	at Tvsu.ConnectionSettings.ConnectionSettings.GetConnectionForURL(String url)
	Message: Connection settings bean found for download.lenovo.com

Info	2021-07-28 , 12:47:08.700
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Https unique identifier: User-Agent,TVSUWeb/2

Info	2021-07-28 , 12:47:08.700
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Uri to download-> https://download.lenovo.com/consumer/mobiles/3bs3020fu0e0hjc0_14itl_8852_2_.xml

Info	2021-07-28 , 12:47:08.796
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Local path set to: C:/ProgramData/Lenovo/ImController/SystemPluginData/LenovoSystemUpdatePlugin/session/Repository/3bs3020fu0e0hjc0_14itl_8852//3bs3020fu0e0hjc0_14itl_8852_2_.xml

Info	2021-07-28 , 12:47:08.796
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: The folder structure for the current download is: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs3020fu0e0hjc0_14itl_8852

Info	2021-07-28 , 12:47:08.796
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Download for: https://download.lenovo.com/consumer/mobiles/3bs3020fu0e0hjc0_14itl_8852_2_.xml finished with status code: 206

Info	2021-07-28 , 12:47:08.796
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:08.796
	at Tvsu.ConnectionSettings.ConnectionSettings.GetConnectionForURL(String url)
	Message: Connection settings bean found for download.lenovo.com

Info	2021-07-28 , 12:47:08.796
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Https unique identifier: User-Agent,TVSUWeb/2

Info	2021-07-28 , 12:47:08.796
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Uri to download-> https://download.lenovo.com/consumer/mobiles/3bs3020fu0e0hjc0_i_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.885
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Local path set to: C:/ProgramData/Lenovo/ImController/SystemPluginData/LenovoSystemUpdatePlugin/session/Repository/3bs3020fu0e0hjc0_i_s360_14itl//3bs3020fu0e0hjc0_i_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.885
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: The folder structure for the current download is: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs3020fu0e0hjc0_i_s360_14itl

Info	2021-07-28 , 12:47:08.885
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Download for: https://download.lenovo.com/consumer/mobiles/3bs3020fu0e0hjc0_i_s360_14itl_2_.xml finished with status code: 206

Info	2021-07-28 , 12:47:08.885
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:08.885
	at Tvsu.ConnectionSettings.ConnectionSettings.GetConnectionForURL(String url)
	Message: Connection settings bean found for download.lenovo.com

Info	2021-07-28 , 12:47:08.885
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Https unique identifier: User-Agent,TVSUWeb/2

Info	2021-07-28 , 12:47:08.885
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Uri to download-> https://download.lenovo.com/consumer/mobiles/3bs3020fu0e0hjc0_r_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.962
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Local path set to: C:/ProgramData/Lenovo/ImController/SystemPluginData/LenovoSystemUpdatePlugin/session/Repository/3bs3020fu0e0hjc0_r_s360_14itl//3bs3020fu0e0hjc0_r_s360_14itl_2_.xml

Info	2021-07-28 , 12:47:08.962
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: The folder structure for the current download is: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs3020fu0e0hjc0_r_s360_14itl

Info	2021-07-28 , 12:47:08.962
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Download for: https://download.lenovo.com/consumer/mobiles/3bs3020fu0e0hjc0_r_s360_14itl_2_.xml finished with status code: 206

Info	2021-07-28 , 12:47:08.962
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:08.962
	at Tvsu.ConnectionSettings.ConnectionSettings.GetConnectionForURL(String url)
	Message: Connection settings bean found for download.lenovo.com

Info	2021-07-28 , 12:47:08.962
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Https unique identifier: User-Agent,TVSUWeb/2

Info	2021-07-28 , 12:47:08.962
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Uri to download-> https://download.lenovo.com/consumer/mobiles/5zlc020f1evv38c0_82h7_8852_2_.xml

Info	2021-07-28 , 12:47:09.058
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Local path set to: C:/ProgramData/Lenovo/ImController/SystemPluginData/LenovoSystemUpdatePlugin/session/Repository/5zlc020f1evv38c0_82h7_8852//5zlc020f1evv38c0_82h7_8852_2_.xml

Info	2021-07-28 , 12:47:09.058
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: The folder structure for the current download is: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\5zlc020f1evv38c0_82h7_8852

Info	2021-07-28 , 12:47:09.059
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Download for: https://download.lenovo.com/consumer/mobiles/5zlc020f1evv38c0_82h7_8852_2_.xml finished with status code: 206

Info	2021-07-28 , 12:47:09.059
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:09.059
	at Tvsu.ConnectionSettings.ConnectionSettings.GetConnectionForURL(String url)
	Message: Connection settings bean found for download.lenovo.com

Info	2021-07-28 , 12:47:09.059
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Https unique identifier: User-Agent,TVSUWeb/2

Info	2021-07-28 , 12:47:09.059
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Uri to download-> https://download.lenovo.com/consumer/mobiles/ggcn26ww_2_.xml

Info	2021-07-28 , 12:47:09.153
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Local path set to: C:/ProgramData/Lenovo/ImController/SystemPluginData/LenovoSystemUpdatePlugin/session/Repository/ggcn26ww//ggcn26ww_2_.xml

Info	2021-07-28 , 12:47:09.153
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: The folder structure for the current download is: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\ggcn26ww

Info	2021-07-28 , 12:47:09.153
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Download for: https://download.lenovo.com/consumer/mobiles/ggcn26ww_2_.xml finished with status code: 206

Info	2021-07-28 , 12:47:09.153
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:09.153
	at Tvsu.ConnectionSettings.ConnectionSettings.GetConnectionForURL(String url)
	Message: Connection settings bean found for download.lenovo.com

Info	2021-07-28 , 12:47:09.153
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Https unique identifier: User-Agent,TVSUWeb/2

Info	2021-07-28 , 12:47:09.153
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Uri to download-> https://download.lenovo.com/consumer/mobiles/lenovo_supportlink_tvsu0707_2_.xml

Info	2021-07-28 , 12:47:09.238
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Local path set to: C:/ProgramData/Lenovo/ImController/SystemPluginData/LenovoSystemUpdatePlugin/session/Repository/lenovo_supportlink_tvsu0707//lenovo_supportlink_tvsu0707_2_.xml

Info	2021-07-28 , 12:47:09.238
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: The folder structure for the current download is: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\lenovo_supportlink_tvsu0707

Info	2021-07-28 , 12:47:09.238
	at Tvt.FileDownloader.DirectFileDownloader.StartDownload()
	Message: Download for: https://download.lenovo.com/consumer/mobiles/lenovo_supportlink_tvsu0707_2_.xml finished with status code: 206

Info	2021-07-28 , 12:47:09.238
	at Tvt.FileDownloader.HttpsFileDownloader.StartDownloadProcess()
	Message: Download finished succesfully with code: PartialContent

Info	2021-07-28 , 12:47:09.238
	at Tvsu.Engine.Task.Task.StartExecution()
	Message: Executing the PostProcess HttpsFileDownloaderProcess

Info	2021-07-28 , 12:47:09.238
